0.13683634928773045, 0.089776010607556689, 0.30796219990528695, 0.20601392053608372, 0.41852842153033376, 0.51206252415792541, 0.63075668126441742, 0.43426035449436629, 0.61989430132289369, 0.74337021056902164, 0.98537749756459025, 0.99802903663459619, 0.86842639651922648, 0.8094967715283139, 0.64457784574364485, 0.3760681787857536, 0.4899341088081085, 0.62960099083194976, 0.74303448788114212, 0.82717655017848024, 0.074689472464925022, 0.40401986710425936, 0.61057393097353552, 0.24768191796504133, 0.24652679906111857, 0.7150857401030537, 0.8284727924274391, 0.73865658525907607, 0.93623839872104908, 0.88794205892791678
2.5862088609489952e-09, 1.8144168132177249e-05, 1.8495362301407334e-06, 6.026946871790443e-07, 0.0011030601185321324, 2.8769965511350123e-29, 2.4398563008407175e-06, 7.4432572268554703e-06, 0.00064456068818481986, 4.1772435111414129e-05, 2.668647486772592e-05, 1.7411162840950566e-13, 9.5890218843802131e-10, 4.7094709614312547e-13, 3.6797388606120862e-08, 0.0046620747141482453, 0.029317461193606498, 6.1977565966625527e-08, 3.9167163082246851e-07, 4.612331159164418e-11, 1.9378990334014946e-17, 8.5500057428167338e-11, 1.8452439465904586e-13, 9.4507486974487578e-16, 7.1707679580264774e-10, 3.7539167338235848e-09, 2.2718219548351214e-11, 1.6097880535023204e-10, 7.246460815407775e-06, 9.7859584588915656e-06
0.12233040934232098, 0.0028928786140190897, 0.23704303931355974, 0.88393754196218399, 0.50189931645055019, 0.94395981617214075, 0.7758482687326228, 0.42535196935968422, 0.16490087367821304, 0.39773837529202799, 0.24075117626910603, 0.12249786238747072, 0.39329163756446361, 0.56327899581564311, 0.20047912360084, 0.49501502419306209, 0.318041338085162, 0.035438753235761775, 0.054810020862132505, 0.045280539894754279, 0.027591322020743724, 0.042486250820395852, 0.0082701971748053195, 0.0092741237728866405, 0.062828640968872862, 0.18374307237642498, 0.36853215094924063, 0.52346438850889665, 0.63915580968439845, 0.32583222870976014
1.1994741768935235e-27, 3.4227895098496205e-26, 5.3795337113438975e-12, 3.4187418283739192e-07, 1.4056061897570933e-08, 2.106776779228128e-06, 4.3967070975570316e-30, 1.3235160991599477e-31, 8.4021885647808089e-31, 3.7603099115605771e-18, 3.3287579099226996e-21, 2.2187157026495315e-22, 8.116088549247678e-24, 4.1250617203883964e-31, 6.3694151447860605e-22, 9.9840344679784721e-32, 2.7345684337349253e-32, 1.0505326647883111e-25, 1.8905673914434959e-21, 2.8775059377688168e-20, 1.9071655940060747e-20, 0.0025321264336276303, 0.013732725287637915, 7.116735899766986e-09, 0.0065590452226081597, 2.7983825097095922e-05, 0.00045173022196353096, 1.9510644929707542e-06, 1.4755402513593069e-08, 2.9194755455850956e-08
7.763133300425084e-98, 2.361578030450313e-60, 3.1080979098306199e-107, 3.2784168273693031e-64, 1.8366105688290069e-122, 1.290874195289217e-119, 2.0163664572236614e-10, 4.393800258228824e-13, 3.944565960911651e-12, 5.2446468961876804e-10, 8.2186518966780578e-12, 3.5589793721194893e-24, 1.1451467061619317e-31, 5.978507530876344e-29, 2.4964718122958161e-36, 2.6825168834982298e-10, 6.5032206862131884e-09, 2.1565522879623237e-07, 3.8983632868816586e-06, 1.1839056446541298e-06, 6.693638888345106e-06, 0.00013303598543918844, 0.27535180120674418, 0.20573125109941401, 0.0041488365687775931, 0.004681408708502627, 0.057331380208512146, 0.023596256124509843, 0.06170464070574843, 0.019827140518044083
5.0397569753442775e-27, 4.0982015832673808e-28, 8.5089816768317793e-25, 2.656159258938612e-31, 9.2085285683675785e-29, 6.038559283890251e-20, 4.8836938740394014e-13, 3.599655555636263e-11, 1.5438226763815111e-11, 2.3424260839134549e-15, 3.3111140743394584e-08, 3.9378987830240811e-09, 8.9191916329995711e-06, 0.069050609918104924, 0.00049913980198760307, 8.9835643440278295e-05, 0.0095308190507017252, 0.016178843625717955, 0.13380679284787184, 0.0024775023254917459, 0.071876732362057577, 0.00015505126034624306, 0.0077438725980333422, 0.47694941475820707, 0.0016151419148860689, 3.3803206573144971e-05, 0.00050091974548526744, 0.00012389855455458907, 0.017315427479076138, 0.00077680670638870881
1.0374767331467714e-09, 2.0110421214011923e-09, 3.3266868206227814e-20, 4.6721511221317218e-17, 2.1542320400734199e-13, 3.0714525468477286e-12, 0.0011893083445803417, 3.4734799550824299e-07, 5.1642011668414288e-13, 1.0044659820188496e-12, 5.6248213320405007e-06, 1.148051943304456e-07, 1.2702048798873081e-08, 2.9419380381416776e-06, 8.5484236497135716e-08, 6.2257466390198738e-06, 9.4027763653383584e-05, 2.5472540676881641e-07, 9.7390140574350818e-07, 2.5036824828956762e-07, 7.1874596495532648e-06, 0.0030705393310105724, 5.53040897919316e-06, 1.2273406406817085e-05, 4.8739119264708876e-05, 0.0010449442111419836, 0.0017308103027268821, 0.01815640735108032, 0.01890846323013419, 0.031544354359668576
3.6671314047522458e-112, 2.2058245599528705e-112, 1.3610874892118751e-107, 4.4444138720756884e-79, 2.6230460978315908e-73, 2.985065125809488e-74, 7.7495585522152298e-41, 5.3129643523360406e-40, 5.8347297256874347e-20, 1.4194391997743206e-26, 1.7285925833161075e-10, 1.1073550264985782e-08, 1.4816402879702034e-27, 5.831055344213609e-17, 2.6464204613258914e-17, 7.4939794312134407e-20, 1.6311830722676035e-13, 4.1511855554750754e-08, 4.4367797108594775e-10, 7.1164758697456833e-10, 4.0144494278935719e-10, 3.8708380709296209e-06, 2.518212140884179e-06, 1.5894768861580282e-06, 8.0005360071633382e-06, 0.00036769708142034952, 0.024163384103972552, 0.0029044824706307812, 0.0003161601994948351, 0.00020616185265892156
4.0606052242186713e-25, 2.4840454386364351e-14, 2.3386424982726286e-14, 1.1985886965695308e-12, 1.3281294738743793e-14, 1.0582764573431108e-08, 0.00033415462759881821, 4.4802469094022097e-14, 2.7047679776251012e-16, 2.643099583907029e-05, 4.1247973482594513e-06, 1.4539507659956531e-07, 6.4913679024927314e-08, 8.5007176051109944e-07, 3.9051435209848159e-07, 3.6370723411780902e-06, 0.00017024755281369101, 0.00064652287807323333, 9.7537234826467968e-15, 8.0729088062271868e-12, 4.0444297777998571e-06, 0.00017609560946366985, 0.022913467444744241, 0.0021888054309925952, 0.021566413188885511, 0.069386658098468224, 0.00022412742365394232, 0.0074370347286490677, 0.00029706008559812611, 7.7284690376267436e-12
4.6226752923124491e-66, 2.2081282027759324e-79, 4.28859098090751e-79, 2.4402165432296674e-77, 1.3596140084311938e-18, 1.6108902379462966e-65, 5.7756827487933749e-59, 7.1760977604625178e-39, 2.5034410092774507e-47, 5.7302458770662987e-14, 3.355236468229164e-13, 5.8997136625374983e-31, 1.1272488393970856e-31, 3.195639802909353e-36, 5.8741861952517349e-10, 1.0077315196771502e-16, 7.6569466060945176e-13, 8.0734302855840796e-11, 3.0856560613022217e-07, 1.871205588009436e-08, 3.5534562174430924e-13, 4.2630689712196631e-18, 5.2663059200576122e-11, 9.6255230137741247e-14, 8.3465647668706323e-06, 9.8780126724792903e-14, 2.5800304079587419e-07, 3.2674102230258135e-06, 5.3387813629262064e-05, 7.7983294246968417e-06
0.023440934314635543, 0.002136642736771356, 0.0064704001553581286, 0.0027156399730266056, 0.089548260618141307, 0.0067318072055803715, 0.018562604935803615, 0.0065575756991716515, 0.00032104819989894147, 0.00018505436090220833, 0.0048908970650095506, 0.090660146997526753, 0.055095488878265202, 0.010950939869209893, 0.14307508580171593, 0.54592620264905989, 0.70269026003387092, 2.7200768530484751e-07, 1.0142254007366622e-06, 1.6546812572497861e-07, 1.8170839240250839e-06, 0.0031714050180205121, 0.015778941372636864, 0.046057442828605626, 0.00067273933451032731, 0.0021713170989581866, 0.0013754638367086149, 4.1323489210342101e-09, 1.0935996412719902e-08, 2.039332117462314e-08
1.4355992690721142e-21, 6.1008490806243539e-33, 1.6404641810275376e-48, 2.0878069645134148e-47, 8.7483190388277983e-49, 1.3773612145623566e-45, 2.9092692674825342e-52, 6.2757368169946376e-37, 1.9840026417527549e-30, 9.4818181955308713e-30, 3.2120796489281106e-25, 2.0983972562003243e-08, 4.7323344957364877e-10, 3.9428712151490224e-08, 9.2629130311436997e-13, 5.3183330898385684e-11, 9.6762479742671388e-09, 0.0059459945194640252, 0.0091374970248964699, 0.46614356407401114, 0.50608856209509201, 0.0054047040325790165, 0.032248540590231398, 0.071382643135612198, 0.17609559655461315, 2.1437047565992962e-05, 0.00037594080187366161, 3.5636433652710643e-14, 1.3213667704865178e-13, 8.9107508625283518e-15
1.1454115406765613e-140, 4.5171798324197888e-34, 4.9790763672531772e-34, 4.4988798049643459e-37, 5.2155659540925454e-31, 2.2472097064464592e-40, 4.804588827048998e-24, 1.7625709592037065e-17, 2.569508564365653e-10, 1.6428153005991785e-10, 9.801144695685037e-14, 1.30513818474213e-12, 1.6538207088044126e-13, 0.00010522169222061477, 3.9659898901651588e-18, 5.5282007877940265e-23, 3.6337970624798032e-16, 5.1976538253172446e-10, 7.6712624597375273e-08, 3.3495110944676981e-09, 0.006404189589352632, 0.099946079415700287, 0.00039196399280596645, 2.3547225449302818e-14, 2.9218009391856935e-05, 0.001996357353237273, 0.080982860059886419, 0.030041522956366189, 0.033260333083218602, 0.021382300219888628
1.0683324764733863e-55, 3.3691593083991463e-51, 1.6004074609215821e-55, 4.1941604459417378e-31, 2.6767446016123612e-25, 1.6776598633252907e-25, 2.5680470318371927e-12, 2.3476710301221818e-10, 9.1786976365178106e-20, 2.1399010557992627e-22, 2.759805260459857e-23, 1.2340600702837083e-21, 6.7058908849497573e-19, 8.8590136266912798e-20, 1.127067549029235e-17, 2.0532047191702531e-29, 4.5701458045065097e-31, 1.9057528674943625e-08, 8.2376486705990168e-08, 8.3085093039521571e-06, 1.2868381426568364e-05, 0.00010168982963539227, 8.5047347544945482e-10, 0.0069082562765196542, 5.9529645071198449e-05, 2.8000676513102651e-05, 3.2628562782713772e-06, 8.2638067659355668e-06, 5.6647547314366012e-06, 3.174682671053905e-06
0.00011428174255691845, 0.00037074233375947402, 0.00033144474974485113, 1.6965031116799176e-14, 9.4447767048557031e-06, 5.2451199819461813e-07, 0.27248578759304631, 0.30798912111283344, 0.74609781165988009, 0.83768925161504937, 0.78068966995842315, 0.8711729950187459, 0.32081410278851119, 0.081333690437991837, 0.0096525749934070811, 0.035125942758554143, 0.18446758703679256, 0.51398270323338746, 0.3661623677160275, 0.33815977268256675, 0.26325007878127926, 0.35607188751984786, 0.32274483576335605, 0.4561136909878537, 0.26726984998305853, 0.17613804560786811, 0.19106523910738943, 0.4300681203765111, 0.38252288693711239, 0.58644529430063597
8.1976102099423926e-22, 1.9105955574214971e-16, 9.1923590422795432e-24, 2.3081104509125779e-22, 2.0949762716941142e-11, 1.0554825998437162e-11, 2.9478038426691609e-17, 2.0735473812343123e-11, 1.9721286744855521e-17, 1.9617361693303881e-12, 1.3500255932975194e-13, 1.6287218905645039e-09, 1.7158863962617664e-17, 5.9593117230355591e-11, 1.3591990629641281e-11, 6.6125174299731809e-09, 3.1253533717800926e-07, 3.3907176417107735e-05, 0.0019995926601083904, 2.0606162264498817e-06, 2.099016414721532e-07, 0.00010145578819879762, 0.010715458002884806, 0.0037746757372673734, 0.0006378299191587423, 0.0017114447597581864, 2.3081535096921164e-07, 2.3686477356595948e-06, 5.6835242744096214e-06, 0.00036638307045829482
1.1034644836320982e-05, 0.00042022316012539851, 0.0040485534948860955, 2.08361629878528e-05, 7.9687616117880942e-08, 9.7180133119172076e-08, 1.0987314556118512e-09, 3.2978059130073948e-08, 0.0053389088402275931, 0.026098424656235044, 0.059619325991054288, 2.2932675719402209e-05, 1.0129542174408751e-05, 0.00038787147531322522, 0.004181381273843327, 2.087830455632461e-05, 8.1783778456342893e-07, 7.6932185706261484e-08, 5.3499837353342044e-08, 7.6102570580233185e-06, 4.7505501293909208e-05, 0.4499432169522426, 0.11403112197032002, 0.17652075217089225, 5.5651866211587429e-09, 9.7767378161114447e-09, 1.8122377666320005e-07, 2.6459044314086415e-07, 2.1146556966406721e-06, 0.033747816099810486
0.55256958049847515, 0.80419645952972874, 0.19583872331072352, 0.82089406528443187, 0.78614274589110555, 0.78447581865799099, 0.76741645156189142, 0.88192408471896389, 0.72656570474681881, 0.70165534083060965, 0.4402377575595442, 0.26585274958852206, 0.42881628172726594, 0.90250846577991473, 0.86966904885570084, 0.1862885652012333, 0.083390419096742829, 0.11842458563110657, 0.040252647381681848, 0.00023399812625422823, 0.015656787501223051, 0.26484987710909008, 0.85016283845344121, 0.41020989580539946, 0.41699026000265027, 0.92600762485275068, 0.020663387485527599, 0.019816328943382158, 0.310811247308309, 0.48849445866327446
0.0042984040398761861, 0.067361477155583091, 0.028846328659063954, 0.18613987421136233, 0.057024677467534465, 0.033647869045762314, 0.10505062631490138, 0.0066811111756794996, 0.0010418935250021617, 0.13672509731673049, 0.055119983393927353, 0.10962351362008721, 0.031592331232475325, 0.08354755232516782, 0.046501314309221851, 0.1026603674195864, 2.3408112863662745e-05, 5.9559696018687201e-05, 0.00095832414724811472, 0.015464392477432743, 0.060421602918315533, 0.0022838968854890927, 0.02823476748809061, 3.4483956153416827e-05, 2.5125615054326982e-06, 0.0057439655321077226, 0.021237445422887292, 0.00044764981810083219, 0.003690953891984719, 0.0010326448411543418
0.076083799535578825, 0.14419732682264105, 0.038978209773386771, 0.073219648743981958, 0.070731311784066622, 0.40817188271662264, 0.15257400396088236, 0.39079959968794392, 0.46505815688007324, 0.99358890955373635, 0.90900912903742537, 0.94864079211708274, 0.94110997388825723, 0.81369214965728887, 0.81854789390180061, 0.68438935031510773, 0.28421598225362465, 0.2412569394024898, 0.020175110435073917, 0.038293727531612282, 0.0022484853578227317, 0.35143303009979387, 0.031782642415503076, 0.019720981264713618, 0.034073553492222478, 0.058296653102151569, 0.014946461618398146, 0.029147804593328348, 0.077461018305950174, 0.16865233541221578
8.6680301537892393e-07, 1.6471337008476271e-06, 0.31393208211145884, 0.039088820330568062, 0.030624902151516472, 0.006540416683490511, 0.0017848152846314724, 0.001276003460814572, 4.7765285410060504e-06, 6.3982062007249463e-07, 5.1915637092879636e-07, 2.888586644167922e-10, 1.2598804585308525e-11, 0.00025729046926800491, 0.0023628927895399878, 0.0057837660148657372, 0.021137737471566456, 0.26839305466040642, 0.1765449484268713, 0.28644192280368647, 0.6425114900110982, 0.41944787145681495, 0.56554006336486184, 0.40196800278359407, 0.36752906115646972, 0.85471166153069289, 0.74197109471500089, 0.044792038058303334, 0.84804187154935695, 0.0022825863878422111
2.6413237262676102e-22, 2.5533961966970007e-26, 1.0904929891323972e-11, 1.9671597968019369e-09, 5.8784133056417498e-09, 7.7680564853356458e-10, 2.5635981824702097e-09, 0.00010745936571709424, 4.0367852051965233e-05, 9.9371698742639605e-10, 7.0199281923261564e-08, 5.6188321258525267e-05, 4.1839148581063572e-08, 1.4001313041945212e-16, 1.069607938980997e-12, 7.0409997779806745e-15, 2.1620730162701235e-14, 1.5982694585521193e-12, 2.4174669524241198e-10, 1.7292532631220117e-11, 3.8302273642462653e-07, 2.7273380671443963e-05, 9.3179659860879886e-07, 1.9090244121058029e-05, 0.0013754385339609645, 0.054478034782624439, 0.0093041206952894414, 1.5773853343261863e-05, 6.0769575631999715e-05, 2.7402643462259509e-12
3.7032904787215835e-163, 0.0, 4.9621066839636267e-271, 2.2170365692519792e-264, 1.0110229924843432e-261, 1.8638097584159813e-243, 6.6842464833719877e-33, 9.3986625880584297e-56, 5.4350879766403692e-60, 1.749647505264471e-44, 3.5098189756454461e-42, 7.0218577310446712e-49, 5.1789632692511031e-33, 1.2278998496747687e-27, 1.0865678678991461e-14, 2.8233473462048185e-14, 1.6929342221874437e-13, 6.9621782119399707e-10, 3.436254286519266e-09, 5.8640803930167002e-12, 4.1966066183404709e-22, 8.8137849000585063e-13, 0.0006507279365363266, 0.010295657133747693, 0.012753884326884757, 3.2924005280159578e-08, 8.0931684704313838e-07, 7.6788454796795927e-06, 3.7269751901438788e-06, 1.3334850226261931e-05
1.6362424743015785e-15, 4.2757821351510494e-15, 8.1815555348260163e-15, 5.8795026419210455e-10, 1.6056613104138236e-11, 4.8810913128157071e-11, 9.8673075306797585e-15, 3.6480126169500115e-14, 6.393345247000894e-08, 3.9336078576770867e-08, 0.00017042219624222651, 5.7835995934481162e-09, 1.6238146922092097e-07, 0.00018137399470444384, 5.7186696063059565e-05, 9.2926773652062279e-06, 0.0027170945773958583, 0.0086865928800288674, 0.00014410408231746536, 0.0059530020782167662, 0.030705170769808759, 0.021288479415221991, 0.0006540978418864042, 0.005351408010736255, 0.0071062542452412598, 0.021564350978110703, 0.032933784533281066, 0.021932310402091065, 0.010050803900137784, 0.015403145190069077
1.4262754951664903e-20, 8.1887088747614954e-18, 5.3448990328301313e-16, 9.8472222957807226e-25, 1.306501009053483e-20, 2.4750487626193944e-20, 8.7248753578928589e-12, 7.9312511869483064e-16, 5.0741862590298344e-12, 1.0303574579962307e-05, 0.00028975280792495751, 0.0004975775389093139, 0.0024960904472386461, 0.054503540769953507, 0.099428562077397795, 0.0008772773218313414, 0.11465301088137454, 0.060199040061798964, 0.061838219946464053, 0.1291464239232509, 0.022606611885496258, 0.062161990385216706, 0.009912521615373017, 0.0069956100646494986, 0.025112261868390336, 0.56999865635012892, 0.48294409601697663, 0.26380450429691576, 0.051794138293780906, 0.015915636171451468
1.406566540587893e-40, 2.7579122233810747e-27, 2.4136662386180531e-24, 3.6093209429234641e-23, 3.207543445126666e-22, 2.4137504652923423e-28, 3.5559328944047015e-33, 6.7712900245866087e-23, 7.6700150388356279e-23, 1.3806775050428237e-09, 1.2173262739411561e-07, 2.2571634970640898e-11, 1.1145823757226921e-07, 0.00088011055072851241, 7.2385042524997299e-14, 0.00068853049505145461, 0.00026551455683092925, 1.1055000839457085e-05, 1.6154503424430941e-06, 1.95987632358481e-06, 3.4841157923393345e-07, 1.0593448843512183e-06, 4.839228821707317e-07, 5.1892503681614378e-08, 0.0011268938775021323, 0.0037222675752944258, 0.00070579102595792591, 0.41273948582438413, 0.0087098456190094677, 0.003031874484364816
4.7183837860237285e-21, 2.9590861410115751e-19, 6.6439513575933776e-22, 7.3178885107927445e-22, 2.3841682520355216e-19, 1.1439673596455972e-21, 1.379282209045796e-23, 3.5495916826772419e-25, 1.2388249990529586e-19, 9.7370215588139066e-20, 3.7882575532469134e-17, 2.5390424963494003e-14, 5.6836017715028819e-19, 1.0218580148699941e-16, 6.4411815536127302e-13, 9.3064701468839453e-13, 3.2596065455086926e-11, 1.2297891848245862e-11, 1.338107655959995e-08, 6.0030575435811822e-15, 5.1982357306989213e-07, 2.922795707875064e-09, 4.5699926574270353e-16, 2.4052851585862014e-21, 1.8133347796952898e-13, 3.6235070101682878e-12, 5.6343038038528147e-07, 6.0077257722867918e-07, 2.3614764286293783e-05, 0.020878568530478977
3.0340970529339161e-31, 3.9537438502094643e-16, 2.4180796999193983e-06, 1.5179378357978736e-08, 2.5144156474583816e-09, 6.6670180684184544e-06, 2.3497355042977405e-15, 3.0552455807637017e-25, 7.8568902033574633e-16, 2.4912033248725517e-22, 2.2859656064999203e-14, 1.3761338448441211e-06, 8.7589856506820439e-09, 3.5036638876391153e-09, 4.0285047497284829e-06, 6.9864628787808176e-13, 6.1787463164300088e-13, 2.1502526754011545e-11, 5.4809936297434142e-13, 2.0635864423439076e-23, 1.4195552053018285e-16, 4.7378096037520462e-13, 0.056003916037924623, 0.016587440528224334, 0.057492040567795638, 0.35228634130282394, 0.25979685979833883, 0.28109862994223428, 0.28939239077541029, 0.61445694725135636
2.4975058998006265e-24, 8.6330147606514699e-09, 1.7630576039888048e-17, 3.5712695802693651e-06, 3.2459114260755388e-14, 1.2493324234319268e-11, 1.5285729482156772e-06, 0.0044003830271013324, 0.02649167073892808, 0.21296856264779962, 0.0012689170470904462, 0.0022537369576054074, 0.00036844800674354871, 0.00083561653374337726, 0.0004682167746265526, 0.00862837041529722, 0.0075189889192426845, 0.055232383371649464, 0.0036777629829892505, 4.425292163134501e-10, 9.9211380596447325e-09, 1.0977370753500607e-06, 6.7759838393011655e-07, 0.007766185192064244, 8.5397257952518757e-05, 5.0338451819553496e-05, 0.11678938885708255, 0.19039968417104552, 0.14629511421395125, 0.13599079746681406
